"RECIPE_ID","WEIGHT","FAT","CARBO","PROTEIN"
"2999","1280.0","55.18780000000001","254.4856","142.07999999999998"
"3000","1346.5","63.866775000000004","118.3905","100.7605"
"3001","1186.0","41.69845","253.51700000000002","122.10599999999998"
"3002","1896.0","100.06175","163.628","139.8025"
"3003","2768.0","73.33863375","586.7368500000001","223.24502499999997"
"3004","1777.0","131.51475","35.541999999999994","216.94650000000001"
"3005","1012.5","51.760000000000005","205.025","105.42750000000001"
"3006","1124.0","49.16485","208.57000000000005","121.085"
"3007","2446.0","120.6025","371.485","193.4355"
"3008","679.75","23.537875000000003","71.92210000000001","65.70225"
"3009","3840.0","229.54455000000002","609.1675","491.75175"
"3010","649.3","20.831450000000004","84.84200000000001","34.989999999999995"
"3011","172.5","3.7349999999999994","23.567","5.9055"
"3012","4432.0","176.3918","853.354","477.26399999999995"
"3013","3342.5","106.21","828.0125","227.725"
"3014","1047.5","85.0092","123.89000000000001","201.0975"
"3015","2944.0","87.84127749999999","416.287","162.08415"
"3016","2275.0","63.935500000000005","612.14","204.59"
"3017","2534.0","135.09561000000002","499.97550000000007","176.0685"
"3018","3106.0","98.03444999999999","604.2970000000001","387.14799999999997"
"3019","916.0","40.399449999999995","189.59199999999998","100.9575"
"3020","795.5","28.174","68.2145","40.62950000000001"
"3021","2076.5","105.311214","144.78449999999998","135.45850000000002"
"3022","1147.5","64.6883","206.19","134.88299999999998"
"3023","3510.0","73.4608","453.084","566.154"
"3024","1725.0","52.58743750000001","213.85000000000002","232.00875000000002"
"3025","1218.0","52.59545","340.6385000000001","180.6475"
"3026","605.0","8.970800000000002","191.46200000000002","43.23100000000001"
"3027","837.0","17.07","265.29","118.805"
"3028","1570.0","13.9654","216.922","57.287000000000006"
"3029","2642.5","70.1520375","283.54","118.26375"
"3030","1475.0","34.816704","504.428","81.931"
"3031","715.0","14.920200000000001","281.3935","62.588499999999996"
"3032","1864.0","41.464314","369.168","139.9785"
"3033","1162.5","42.79145","440.1225","76.39699999999999"
"3034","1808.0","29.342949999999995","830.9315","162.76200000000003"
"3035","1477.75","16.502650000000003","244.90435000000002","98.18624999999999"
"3036","1851.25","85.57395000000001","407.1","296.28074999999995"
"3037","684.0","27.373","103.62599999999999","48.67700000000001"
"3038","572.85","1.62","189.54000000000002","51.365"
"3039","1092.0","32.50755","146.969","59.408"
"3040","502.5","12.59645","102.30000000000001","22.662"
"3041","840.0","20.5575","68.59100000000001","17.413"
"3042","2091.25","53.192895","260.2735","90.70469999999999"
"3043","295.0","1.0499999999999998","41.112","13.2005"
"3044","8940.5","255.824","1850.956","207.008"
"3045","414.5","7.414900000000001","97.18350000000001","37.934000000000005"
"3046","2637.85","11.982135000000001","304.55717999999996","48.02257"
"3047","1520.0","6.116","102.775","42.83"
"3048","595.0","9.03146875","135.14750000000004","38.329375000000006"
"3049","435.0","2.92875","111.583","12.297"
"3050","1935.0","67.2174375","246.054","57.437"
"3051","700.0","1.95","270.44","35.1"
"3052","1147.75","29.719739","161.6075","25.40575"
"3053","782.5","104.34","214.31324999999998","30.16175"
"3054","1082.5","38.92625","119.9425","15.705"
"3055","385.5","5.327","43.592200000000005","7.7563"
"3056","4415.0","4.618950000000001","2149.5350000000003","374.652"
"3057","1532.5","18.805","890.0955","185.3345"
"3058","150.0","2.1465","6.981","14.709000000000001"
"3059","1727.5","15.6627","847.8834999999999","127.625"
"3060","908.0","29.214350000000003","161.909","79.363"
"3061","72.5","0.5825","19.309999999999995","2.045"
"3062","2882.85","83.449475","142.99524","487.24620999999996"
"3063","984.5","11.561350000000001","270.06149999999997","77.4455"
"3064","355.0","2.92875","99.115","27.927500000000002"
"3065","910.35","22.26475","152.316","47.77649999999999"
"3066","2113.3199999999997","37.7356","601.0680000000001","268.83669999999995"
"3067","2680.0","49.449999999999996","947.02","132.33999999999997"
"3068","2187.75","8.162437500000001","546.80935","123.0391"
"3069","80.0","4.5605","9.202","11.398"
"3070","844.5","33.27275","36.382999999999996","120.51600000000002"
"3071","238.0","2.176","130.764","34.734"
"3072","288.75","2.49375","6.496","6.221000000000001"
"3073","791.0","25.915950000000002","133.711","58.800999999999995"
"3074","1137.5","36.006","279.023","50.66649999999999"
"3075","300.0","1.29325","153.217","35.356"
"3076","665.0","3.41","70.28","21.900000000000002"
"3077","1002.5","19.009999999999998","372.947","49.8125"
"3078","612.5","1.774","210.36","46.075"
"3079","592.5","12.309450000000002","95.84","31.947000000000003"
"3080","673.0","24.7175","85.117","58.89900000000001"
"3081","1768.4499999999998","28.6092","300.76184000000006","58.16136000000001"
"3082","2265.0","91.24697500000002","335.255","329.98099999999994"
"3083","839.0","6.5995","101.17450000000001","34.78975"
"3084","75.0","0.0","26.82","1.98"
"3085","1047.75","19.108375","151.0955","114.70775"
"3086","640.0","22.6875","76.6875","7.595"
